Id,SalePrice
1626,150621.72460101562
1627,214934.7416944977
1628,276831.6347237405
1629,214632.3121826031
1630,350886.74369299406
1631,212225.37352767785
1632,237973.46342418742
1633,193853.34722733402
1634,217157.8827002914
1635,201896.9032719329
1636,163820.44912195043
1637,217792.74418637253
1638,220511.66191091522
1639,201675.76463011035
1640,290767.16247120826
1641,211023.78649917763
1642,245899.6810047214
1643,242103.07757610772
1644,238946.36562391891
1645,188088.74090076264
1646,135473.47124588085
1647,140369.755814199
1648,153913.8372768477
1649,124199.21560921735
1650,99880.10598755188
1651,119686.6593561096
1652,130166.25057015805
1653,128919.63823724256
1654,176778.43810976605
1655,135211.31662231786
1656,165034.47556293127
1657,179316.60851388145
1658,166293.12693288724
1659,120001.65361378148
1660,140431.94357619368
1661,334271.3764097841
1662,338052.67042426404
1663,269256.3631432471
1664,354371.2871987978
1665,241845.32739977245
1666,245930.999191434
1667,298515.72153509106
1668,245878.29660108592
1669,234345.33723287605
1670,250191.35844902892
1671,243749.57432324567
1672,319156.9732906356
1673,293878.63459514885
1674,221202.8560589128
1675,213593.86869510473
1676,222156.91235770806
1677,219303.64199248987
1678,334864.96356085315
1679,287170.82269589754
1680,267829.8038065227
1681,226231.91033707975
1682,241098.56235538505
1683,212786.32561059573
1684,215514.28492267057
1685,213249.20197655325
1686,193728.93672430335
1687,197129.18671397987
1688,224460.00023724278
1689,222296.98336156132
1690,214558.63991590383
1691,195711.81927093145
1692,245802.76718724522
1693,201229.24375319626
1694,208405.64990888262
1695,199171.92773770355
1696,273530.2414689198
1697,198765.2903513941
1698,316292.9292946821
1699,255061.3673590374
1700,254782.97456188986
1701,274858.1608482526
1702,237763.68768011042
1703,233385.9480875236
1704,236229.12237550513
1705,208716.40848832333
1706,337291.4226455084
1707,206807.91846299823
1708,207979.05424337188
1709,222475.86492082622
1710,224294.36536377727
1711,248479.9586008789
1712,253337.4031566438
1713,236436.2190485202
1714,212208.50351957988
1715,220668.0271159951
1716,185804.55885811875
1717,175604.59561219596
1718,170370.51437750686
1719,247610.5111546381
1720,210229.70351293345
1721,175521.69208325786
1722,175036.39965495074
1723,173775.8610143977
1724,226838.21442344887
1725,248817.1938591256
1726,213878.86072190944
1727,188800.17643073603
1728,199576.70269539274
1729,177331.79460888694
1730,204390.0370028501
1731,103026.84229827988
1732,89833.19719905383
1733,109542.02910386398
1734,110191.79019674832
1735,116160.23419482826
1736,98869.79597322227
1737,251353.41132487
1738,230993.03871399176
1739,358764.66745480767
1740,249582.15712014525
1741,220453.59365739714
1742,210064.44976175207
1743,193221.49575395757
1744,227337.3922806054
1745,230888.65180066545
1746,244412.1002210197
1747,231611.93040384323
1748,255485.2050663262
1749,149560.9262906902
1750,133414.47496807907
1751,249416.96990653884
1752,115457.43088856574
1753,173298.22450584482
1754,213633.4096682154
1755,151738.16311985085
1756,109806.82119235238
1757,87039.79920968055
1758,136933.9241667266
1759,177805.38694765314
1760,153717.5913588973
1761,139899.422439972
1762,205016.23512312875
1763,148834.7957401165
1764,111671.60509918575
1765,195696.51940793986
1766,151406.27291647918
1767,206983.0027531048
1768,114568.26610567741
1769,135491.4821329804
1770,122903.33954513473
1771,120031.7286195516
1772,135765.59795805358
1773,121167.35067543155
1774,175197.38343948027
1775,103832.2439177846
1776,123674.4225327842
1777,80499.50965360692
1778,138630.94897061953
1779,141262.90862789567
1780,167610.09280846157
1781,113045.59470244708
1782,91768.83839790024
1783,132250.89436574568
1784,103588.33915943891
1785,83009.24351008775
1786,106398.61254404637
1787,131450.26678412757
1788,55919.70872350612
1789,68328.3582594626
1790,76611.46302896818
1791,231913.25522563217
1792,146667.84984263082
1793,120669.18756809838
1794,141275.3405869819
1795,109150.81393284153
1796,131964.19709144917
1797,101147.71596065046
1798,106213.21233328237
1799,80017.50611526851
1800,121377.22958984738
1801,140949.2254141801
1802,118813.32708295123
1803,175482.32095840934
1804,133272.50657876034
1805,113293.94308204998
1806,137281.2767140181
1807,160170.31926018477
1808,123176.6851670171
1809,137318.06070901838
1810,140224.42351558298
1811,125330.61852510156
1812,106322.38253030903
1813,131937.08356744124
1814,71362.32913950011
1815,76810.76561321472
1816,68032.80856842587
1817,116181.53012337876
1818,158834.77345574132
1819,114725.09153811369
1820,56210.1291412906
1821,72118.6497443037
1822,127651.99104795037
1823,51694.000162147364
1824,111980.14306123977
1825,156797.5958006573
1826,84890.41975434977
1827,110558.74132320454
1828,137153.05480087787
1829,96061.83026160224
1830,147462.66944997042
1831,186890.64685857293
1832,176454.7988536855
1833,151660.04952928194
1834,134323.49270236297
1835,115701.55556950314
1836,127243.1248061624
1837,94012.98767250558
1838,117751.43685540496
1839,94243.90820412498
1840,156274.0976851505
1841,163425.99858943644
1842,73464.0533834825
1843,121901.54498819675
1844,126673.46623953643
1845,150575.0825926611
1846,124247.35076090094
1847,201285.0896719838
1848,74237.38223861552
1849,159382.56210857639
1850,123420.07379491521
1851,151213.172543074
1852,101482.55694286033
1853,151778.46811716497
1854,181025.6483573087
1855,189850.05155765623
1856,240649.00357509675
1857,162978.02110991676
1858,195061.62036244036
1859,168173.41087264073
1860,169121.75677728627
1861,166089.19004119333
1862,277856.49668866117
1863,274713.5054186302
1864,274743.2017099967
1865,280122.6582918231
1866,244068.93689626054
1867,210292.4622580288
1868,250581.0744570798
1869,209558.27517886157
1870,205923.09244665536
1871,216192.58698479517
1872,209023.85288155492
1873,228663.87535814737
1874,143867.41526171775
1875,197484.59892243793
1876,230505.54062153853
1877,201316.2940640509
1878,205425.81385957243
1879,121318.27644486159
1880,134989.11090334872
1881,218298.10732722405
1882,263582.8116161422
1883,226712.82618759124
1884,241152.24397697573
1885,223976.82128247828
1886,244496.1920579814
1887,196254.93742052343
1888,226851.7036197954
1889,203771.3785261144
1890,131251.78286797853
1891,180162.8903674234
1892,86795.36808614846
1893,130633.28381354935
1894,130070.27650072597
1895,179813.36279318063
1896,114324.63224348793
1897,112020.58505638271
1898,102463.37711008335
1899,113620.62152469158
1900,108774.10010966641
1901,162571.65161178343
1902,151374.22099969038
1903,216940.03709091526
1904,128572.49645486823
1905,162567.94801667606
1906,178606.07289689675
1907,190973.82609775852
1908,143180.1952492972
1909,167391.26061326195
1910,161667.27417977765
1911,234910.4260435283
1912,278329.99746134965
1913,140213.3483478337
1914,45805.32975661701
1915,237128.4935966435
1916,85374.96046529523
1917,261001.7187110354
1918,135875.20526316584
1919,169617.48965223436
1920,217498.00339564536
1921,280328.10823191435
1922,235198.91464175173
1923,265424.4001720111
1924,194672.89249421284
1925,268583.7131917036
1926,283518.0973917431
1927,119714.09691768594
1928,178400.65406795504
1929,111379.72997537933
1930,171201.80195948697
1931,149333.018547175
1932,174275.90293985265
1933,163273.46160962404
1934,213857.246238411
1935,198271.1311380504
1936,215287.1339999999
1937,220229.38302022207
1938,196218.85628364742
1939,252915.49393251783
1940,184213.1579873939
1941,219346.36974126572
1942,220103.52303574444
1943,186556.7636909703
1944,281957.80785583635
1945,273132.279155346
1946,163083.7200269192
1947,250267.7280272938
1948,170456.4264223653
1949,228168.17396285545
1950,160827.1502707689
1951,240992.13629663456
1952,207993.53173766352
1953,149278.63682414778
1954,238932.5466556654
1955,151378.85891052522
1956,294443.9860217206
1957,184016.33734530528
1958,275504.2565429432
1959,187775.46168875622
1960,122938.51631178783
1961,101545.6768094756
1962,130166.25057015805
1963,129088.18475580908
1964,143736.7274163585
1965,147609.59044999172
1966,137904.38930302058
1967,226974.70001737075
1968,300418.6490303673
1969,282309.33453956025
1970,325742.747655502
1971,332582.62129703397
1972,303384.44459436345
1973,265445.2020275432
1974,281723.1417039671
1975,344258.1135160358
1976,239564.47553104674
1977,317794.94402499305
1978,318965.71540776984
1979,272174.1106544592
1980,218776.94611324332
1981,259334.75797281723
1982,213283.46926809894
1983,213283.46926809894
1984,233291.59034264804
1985,217872.32321078598
1986,234878.16139397962
1987,199098.67173538567
1988,218305.34203593878
1989,230477.88407132402
1990,246088.2019799402
1991,216891.0189695805
1992,248723.568247906
1993,196572.52743285825
1994,272201.15190534736
1995,220048.55894191883
1996,278959.90995414666
1997,257640.27081183583
1998,265481.9640364225
1999,266075.5703542184
2000,287533.94262299174
2001,255307.66942391923
2002,225791.37240299367
2003,250964.49163950302
2004,256721.3501941649
2005,208219.27746740374
2006,200043.08533347974
2007,232664.2982078431
2008,203843.69556099264
2009,230660.60493874195
2010,234515.51076572348
2011,182522.80098259816
2012,180244.84448619146
2013,206805.99244911523
2014,215862.15586425975
2015,215478.30728297334
2016,225042.67599733867
2017,219350.8961507933
2018,104129.10706325113
2019,111836.41051590505
2020,100972.89224989038
2021,90609.65518291437
2022,172613.75809458143
2023,159415.57118426106
2024,296769.0379501616
2025,316030.7891262877
2026,214287.10552085715
2027,191355.3189053444
2028,211961.0573540207
2029,201177.81618025166
2030,227713.55422182538
2031,217079.08722107988
2032,207995.59158282448
2033,218784.5103451761
2034,183543.50623910123
2035,237370.82406005598
2036,209305.767151853
2037,211772.11577515886
2038,304965.128038335
2039,203794.7715526634
2040,336276.3982368098
2041,210295.2255046672
2042,238262.1772379211
2043,144453.863503744
2044,177035.65027060633
2045,167949.60373304586
2046,161403.7889938361
2047,144859.72385955323
2048,119685.6669058832
2049,142383.9309230288
2050,171677.39658452786
2051,120765.36996349107
2052,114541.6455800465
2053,138577.9698794025
2054,86525.72450795979
2055,153435.1767801552
2056,157490.5726864945
2057,95351.71087339372
2058,221202.39570756548
2059,118910.68057279276
2060,189612.66842316138
2061,156467.61696446012
2062,108757.17497564307
2063,97664.0438646677
2064,112075.11249493652
2065,110647.6433634076
2066,181162.227993935
2067,171599.3641501214
2068,157460.79266520514
2069,106169.63307370257
2070,84119.60240896282
2071,89497.32095825046
2072,119328.52094367529
2073,116889.1399518813
2074,155860.26815670487
2075,128627.67795454424
2076,96699.8478462012
2077,128263.75826770003
2078,110400.64914003207
2079,117265.90988785075
2080,105633.29712089882
2081,104220.6843593366
2082,142135.81454083032
2083,159778.2911830687
2084,91283.9796446652
2085,119808.43529621689
2086,183562.58029889112
2087,149483.48496500173
2088,138797.88932372385
2089,62324.67591974013
2090,119452.37733959647
2091,146395.60716513844
2092,191784.57873779087
2093,158551.20019124402
2094,112590.06731751104
2095,137347.95426444305
2096,66813.81204612309
2097,71066.5695850028
2098,133380.6516520909
2099,58807.64143313101
2100,132873.06287710767
2101,140204.8119255101
2102,122002.89454213146
2103,97968.57289039665
2104,201680.28496004565
2105,139006.72554608638
2106,95746.9745481902
2107,193165.61436285038
2108,118907.67180925483
2109,150247.3096000217
2110,119835.1306055324
2111,160331.7246076515
2112,150299.82873334887
2113,130621.48027995089
2114,104740.75451236419
2115,165996.02785345737
2116,107302.8224083609
2117,148196.91449930717
2118,138765.31137989886
2119,73441.11189635293
2120,111249.4997681944
2121,88938.82824245194
2122,107566.95028690397
2123,129791.0271650194
2124,163393.409220919
2125,141022.02545729652
2126,150362.39821595483
2127,141560.65312160694
2128,121304.72427108722
2129,84207.7365194802
2130,132871.4979869894
2131,106188.38252318575
2132,129997.07128712517
2133,112273.62540982259
2134,95326.74261599006
2135,97130.19778933396
2136,109250.79460965883
2137,117766.26057355411
2138,118771.80890705268
2139,140879.87988878303
2140,133590.95734839267
2141,130768.42559827829
2142,122563.1227235604
2143,161582.57764769852
2144,87194.42515595927
2145,125732.8704426362
2146,152862.65037758354
2147,179753.37309758883
2148,149765.97725249088
2149,106191.3753671082
2150,192670.55644038008
2151,111467.57462563404
2152,185977.5633387472
2153,149651.82009759513
2154,122867.53830716445
2155,157592.4761761875
2156,318726.14439866255
2157,212699.52566777618
2158,258930.30632680142
2159,258793.3881657513
2160,199634.3592360662
2161,227391.8466292023
2162,292947.29290789773
2163,249180.4968989291
2164,199969.67354968382
2165,195550.51130701025
2166,143861.7970444322
2167,187616.79544303505
2168,228345.0535980716
2169,217532.92085877937
2170,236713.18316208295
2171,143280.33159975536
2172,127860.46979896336
2173,209295.86091154141
2174,276610.9480335693
2175,252017.9960688648
2176,237857.31887260897
2177,280270.510741983
2178,233842.40856840723
2179,168456.65899985767
2180,260662.66952692164
2181,203595.37332527325
2182,219610.99945894102
2183,199312.2654402931
2184,122983.68858185146
2185,131711.5131858956
2186,136082.91902536765
2187,138904.73781429208
2188,174342.10997801262
2189,402640.41913438705
2190,131114.1127338126
2191,131782.68059079314
2192,88446.91553260991
2193,134673.49901248637
2194,113887.82197416684
2195,106149.25474238282
2196,116878.0225597044
2197,125737.82916568773
2198,133832.46304385178
2199,162434.60169524906
2200,124453.77438339176
2201,118300.46313193721
2202,149000.76332500586
2203,115648.74539774268
2204,181393.281508971
2205,120051.33662326628
2206,117464.4539267045
2207,158960.49626298502
2208,238897.12458920912
2209,203937.64238587942
2210,143297.3752098244
2211,104371.52226683684
2212,114997.87300371441
2213,81760.6822961835
2214,178710.42443327044
2215,105615.19270334023
2216,178861.86514895552
2217,86038.25875834083
2218,102137.1772489014
2219,103939.85528852788
2220,53682.96823588383
2221,237128.4935966435
2222,233174.30130030605
2223,265047.9557893629
2224,239216.29123597828
2225,198826.84620883854
2226,210600.02385571855
2227,201134.9447339511
2228,225397.05900407743
2229,241427.44629468172
2230,206332.61771996136
2231,226156.23860815767
2232,200822.29800305606
2233,170161.00560444384
2234,207387.0284581608
2235,218072.11069341935
2236,239740.49127402375
2237,259994.25202297518
2238,213108.79441114306
2239,189039.8168548161
2240,177059.5906727251
2241,134139.57476677024
2242,124802.35066432701
2243,146590.54731418352
2244,146511.20183957188
2245,145091.92171788172
2246,138436.18241430406
2247,139225.832346623
2248,126016.8654623949
2249,128201.82450230679
2250,128335.18903560934
2251,157800.86369196535
2252,180933.434848746
2253,192754.47418705226
2254,219282.1182152977
2255,226675.26276515512
2256,202305.88403474155
2257,243918.50152935833
2258,164626.9224838394
2259,211615.24047417933
2260,130576.25183245617
2261,169433.9129029908
2262,200524.9883666688
2263,308438.3134355634
2264,314150.8483587908
2265,198081.48384865187
2266,239709.57077942713
2267,326827.7968866426
2268,274888.34759015567
2269,160101.60943319002
2270,190685.23718499846
2271,201630.48812230222
2272,213248.7485373112
2273,155066.5413640737
2274,188877.4460651998
2275,163084.1473502726
2276,152321.82687911374
2277,194991.42000867228
2278,172856.08056190936
2279,120834.15953564181
2280,116431.39289267128
2281,200041.73094973384
2282,201022.3489121378
2283,125594.14409570326
2284,122463.7449568343
2285,138970.41608032907
2286,106681.21328387965
2287,248099.39470530447
2288,236073.5255821842
2289,298466.90692679654
2290,333388.1812306703
2291,316256.30495300423
2292,290170.69549492525
2293,323777.8868823035
2294,326114.2020265201
2295,316591.5370899036
2296,284405.81050483603
2297,277781.5271583067
2298,247213.1805768898
2299,332037.1196401281
2300,299002.55982639804
2301,253473.41299966542
2302,225755.89041709347
2303,234825.20212293835
2304,247837.30632744636
2305,221284.88313377864
2306,221286.48833871738
2307,213962.90464189535
2308,231473.11673389893
2309,235005.4932424571
2310,211100.12867265005
2311,212595.306222887
2312,221354.68648865045
2313,214302.7223340707
2314,210572.44746930947
2315,214433.24317695864
2316,234952.17456253615
2317,195595.21824264867
2318,211680.27651597
2319,211082.57392278087
2320,188046.63371799758
2321,234601.88699405038
2322,204844.6682195058
2323,193417.91584664048
2324,206657.3258135524
2325,214587.36526262262
2326,203647.91867810534
2327,237740.70901383238
2328,241622.14025334275
2329,225854.73054586753
2330,220883.97581415618
2331,291094.9733016718
2332,344604.4863915919
2333,298656.27631308243
2334,275072.06960528233
2335,255938.8966637584
2336,286096.20287695306
2337,195949.52128669425
2338,218155.21636100597
2339,219520.91487283364
2340,297010.3289816573
2341,215337.65862564225
2342,217235.0532186326
2343,214223.24227805767
2344,260503.5462997278
2345,245972.40069257253
2346,196350.3685894604
2347,195594.97754596628
2348,247868.0542585751
2349,230044.9173375463
2350,259040.53210862898
2351,240245.0337911657
2352,245292.59148698722
2353,292235.37146061216
2354,172222.11165979132
2355,171448.69890405308
2356,171889.14082868467
2357,212447.73399676778
2358,233039.62798569113
2359,170294.3623272789
2360,130075.43540967735
2361,114341.55883757738
2362,298137.8985460199
2363,143410.07036696054
2364,161450.05977774542
2365,212207.40531275718
2366,188740.05185856204
2367,228004.63894732634
2368,207768.2057299355
2369,227830.42222567892
2370,196649.68773454032
2371,195868.53108008805
2372,183346.28115635083
2373,267011.27617664775
2374,290237.87779461197
2375,230151.1439965664
2376,270677.79085974314
2377,304195.9552600739
2378,136986.52216159404
2379,240380.39963554885
2380,124895.69756650185
2381,146132.0027627282
2382,196528.3288528833
2383,223019.09721806293
2384,258629.4908926966
2385,123810.80064566681
2386,116252.94861930916
2387,132493.75608020095
2388,161737.27211983118
2389,126156.65869339317
2390,148593.26466314922
2391,99061.33189546182
2392,91561.93619166287
2393,132349.31005360346
2394,112174.08051458641
2395,206069.78088869088
2396,152687.43930608907
2397,192388.2154266866
2398,112828.21121743605
2399,66487.0997855493
2400,64899.22021403697
2401,117768.29753362149
2402,133805.17837532074
2403,158143.36951716285
2404,140899.44388316115
2405,131852.47486594273
2406,127129.4555152267
2407,100213.62415103629
2408,114300.64833171561
2409,119827.60027692327
2410,166299.41992704914
2411,110581.66661710065
2412,155319.13283456257
2413,116804.63490009478
2414,139736.36440440774
2415,145203.71073108295
2416,107748.41210780015
2417,100360.95532128298
2418,112196.28293257985
2419,134487.76972833904
2420,88028.56212351861
2421,158899.05088396353
2422,113707.89434609677
2423,135022.8776665049
2424,149394.99399108303
2425,310370.7612117776
2426,161557.0132907848
2427,127423.67900068089
2428,170417.57537464396
2429,92258.58451825174
2430,106701.33445519619
2431,114704.11712882735
2432,128838.74587283024
2433,118354.46644470381
2434,128111.81403108804
2435,140925.0277241795
2436,103073.73011732979
2437,108798.98991522515
2438,100820.84523302582
2439,99486.37768369439
2440,101702.1248981654
2441,81381.68809657128
2442,97361.78015879614
2443,106329.8942871899
2444,118465.00020676057
2445,66464.2108492609
2446,116525.0807752894
2447,165268.41156319028
2448,131233.2211577196
2449,81575.2629968196
2450,143490.9716607648
2451,134599.75481811812
2452,207064.34405077418
2453,112756.33348637233
2454,194941.0051375571
2455,138441.1211970428
2456,134471.34699794403
2457,132156.93341659388
2458,104800.45915918407
2459,86966.59396996531
2460,120929.23749078368
2461,99555.15569828988
2462,136824.67240067193
2463,118865.39962317477
2464,198860.04433360638
2465,110551.75207316171
2466,89975.40773028466
2467,126923.80954456903
2468,74392.21417273005
2469,93158.74429930643
2470,209891.5793135492
2471,200267.64066748472
2472,183771.12964575025
2473,125292.85069335655
2474,99207.79387461554
2475,225347.2563455276
2476,135212.13943379238
2477,111602.27220134309
2478,182591.098066152
2479,111529.5058293908
2480,130779.97544563444
2481,119564.63587226038
2482,135425.7193197467
2483,101805.8038458033
2484,123927.67555328635
2485,104674.09722116656
2486,161088.25861117046
2487,257935.4110562216
2488,155473.15711569862
2489,148692.91789710248
2490,143512.97857244976
2491,85356.99109537057
2492,191335.01638058067
2493,156379.50582005124
2494,167857.5872229428
2495,131104.37356170436
2496,235943.8142243007
2497,158951.1574418574
2498,87950.66387446129
2499,113437.08140053331
2500,150447.0195112354
2501,112532.33381786401
2502,147879.01401073352
2503,88944.34226041006
2504,210701.92541268322
2505,246917.7116152874
2506,230653.9083511019
2507,281413.2567314737
2508,231502.2591612201
2509,220804.98868978978
2510,214827.0707838586
2511,206048.87194091958
2512,242341.12059148436
2513,227674.10035865998
2514,258465.79933081052
2515,154810.343298938
2516,186530.19084669225
2517,142800.75657993247
2518,166260.06884938304
2519,242941.47700388922
2520,232089.4229680688
2521,227146.28861706745
2522,239663.2837250369
2523,111518.62855689667
2524,128194.26741205815
2525,128782.26221392945
2526,126769.78915267959
2527,120096.5447884964
2528,109644.67050312804
2529,116091.54024601931
2530,120040.99091800423
2531,225749.47719831474
2532,251831.56116935104
2533,230960.40089205373
2534,211573.77009193687
2535,281116.92596436804
2536,256931.0257303838
2537,228179.79400517602
2538,213316.0183752593
2539,194897.7040137655
2540,194588.7642549413
2541,213635.33544586913
2542,212860.72776228125
2543,120068.06848535559
2544,128203.14461908702
2545,117968.90592872523
2546,137337.87622413237
2547,132425.0394504593
2548,229846.53152636747
2549,199648.14880897003
2550,635446.8669359051
2551,179677.59793911624
2552,129507.31014790628
2553,131812.37688215962
2554,98285.0144972509
2555,91350.52903793231
2556,87933.56904852067
2557,82091.0721940787
2558,193178.4843316783
2559,113808.72498358191
2560,152605.35759933354
2561,120439.2628543876
2562,115263.6892751631
2563,137330.24193839758
2564,152327.2188237777
2565,143148.3639386128
2566,159560.76829806744
2567,113759.23452955144
2568,172222.02160029032
2569,176612.33107642416
2570,144445.89089100953
2571,206649.29784731293
2572,168664.6733154561
2573,199262.95221872954
2574,327900.8865812025
2575,104760.66937530074
2576,155706.2186018915
2577,175078.89476300313
2578,65644.5361151946
2579,82817.83586607632
2580,165676.02965305856
2581,118517.03521012052
2582,118765.54018025541
2583,235096.64230981158
2584,175482.00731901982
2585,196302.99078464377
2586,230002.8639064887
2587,191130.65697165235
2588,108236.79885439225
2589,140493.48188403633
2590,198012.91026607147
2591,236177.4698641655
2592,232827.24879916324
2593,235877.81921146574
2594,161037.1691310208
2595,199774.11015028675
2596,266591.794401139
2597,200722.96514374757
2598,281574.8041109254
2599,253330.27831127963
2600,254946.9158096021
2601,188347.08809458534
2602,119440.33870504913
2603,122435.54232812909
2604,116939.89061699387
2605,129081.16131659996
2606,158011.0956369787
2607,166522.68903747664
2608,219427.89540286906
2609,167535.46220069198
2610,113702.37238377203
2611,179772.11904115116
2612,157608.662175368
2613,130138.22914258105
2614,122238.47868000201
2615,142849.36036732234
2616,119569.71291544677
2617,184172.68164927827
2618,193397.94223640778
2619,208540.24397856777
2620,201687.72523234517
2621,220681.73388098372
2622,229218.74834370357
2623,251048.41280165603
2624,293927.9158686609
2625,304780.0963285883
2626,162987.6349949538
2627,169711.79683654703
2628,359721.46757387766
2629,375134.9977387546
2630,307585.75217487157
2631,331829.1395489535
2632,335769.50549732195
2633,252519.6915969312
2634,272718.55788191466
2635,156791.2380593134
2636,200121.7334021131
2637,149581.40702517531
2638,296180.7322585903
2639,229455.57775076525
2640,134134.73877945635
2641,102200.10001336093
2642,208419.45482459673
2643,126039.58846620048
2644,155656.32624627923
2645,118245.87940922752
2646,125240.5338751021
2647,123926.16546637146
2648,137947.0089058064
2649,154086.94877379035
2650,136457.92895523336
2651,163651.42081022385
2652,321815.38636405446
2653,244305.9150403038
2654,225352.3846303063
2655,272371.0992062157
2656,278642.92902022006
2657,275111.57721257384
2658,292741.6229397404
2659,294016.74266779225
2660,291110.33347308147
2661,260522.0264784086
2662,263346.73540299945
2663,263653.68541673454
2664,232324.43836515598
2665,265696.9902106817
2666,243469.78997676875
2667,215444.9790446469
2668,219602.39528353876
2669,196395.58360259756
2670,286924.5613231042
2671,218668.1660091986
2672,212342.96345817024
2673,216759.75099684973
2674,231540.09419057306
2675,190577.24910200594
2676,222393.93707123742
2677,252651.3764000377
2678,280156.419328355
2679,250480.45476293325
2680,277220.0705404857
2681,324998.13531728386
2682,307226.57399577764
2683,392721.0480349963
2684,284753.4646727499
2685,328578.1096900529
2686,265141.4232190538
2687,250946.1528554394
2688,216950.8777943381
2689,204342.3494452704
2690,343281.4523465014
2691,233447.3838885977
2692,170294.75693721382
2693,202104.67321461174
2694,178372.01657402946
2695,234701.02653419887
2696,220693.68365478056
2697,235518.10061916106
2698,220140.99620264687
2699,195026.3530435891
2700,178712.85526749436
2701,178750.5464303064
2702,107604.40749419245
2703,187127.4768792474
2704,167408.72151546768
2705,106789.27304270992
2706,102765.2764263178
2707,117435.80264713008
2708,113567.6570594363
2709,102061.28478740028
2710,109154.0673543719
2711,296204.1759797088
2712,333456.3709106629
2713,204334.44242200078
2714,181123.14247883228
2715,211196.4818731799
2716,174214.10172720562
2717,217691.50858929218
2718,209881.4695507027
2719,161871.17110163617
2720,151657.00366645888
2721,121428.5513113637
2722,173586.8898712935
2723,142185.43846049914
2724,106032.01892742158
2725,119062.94043816166
2726,128672.17981415696
2727,186865.14482741465
2728,162627.90546071797
2729,138039.4052286149
2730,131002.9694405506
2731,74350.90108934036
2732,110949.1579828403
2733,167156.6696756953
